,instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
49580,23205122,90645,COALINDIA24FEB350CE,COALINDIA,0.0,2024-02-29,350.0,0.05,2100,CE,NFO-OPT,NFO
49581,23205378,90646,COALINDIA24FEB350PE,COALINDIA,0.0,2024-02-29,350.0,0.05,2100,PE,NFO-OPT,NFO
49582,23205634,90647,COALINDIA24FEB352.5CE,COALINDIA,0.0,2024-02-29,352.5,0.05,2100,CE,NFO-OPT,NFO
49583,23205890,90648,COALINDIA24FEB352.5PE,COALINDIA,0.0,2024-02-29,352.5,0.05,2100,PE,NFO-OPT,NFO
49584,23206146,90649,COALINDIA24FEB355CE,COALINDIA,0.0,2024-02-29,355.0,0.05,2100,CE,NFO-OPT,NFO
49585,23206402,90650,COALINDIA24FEB355PE,COALINDIA,0.0,2024-02-29,355.0,0.05,2100,PE,NFO-OPT,NFO
49586,23206658,90651,COALINDIA24FEB357.5CE,COALINDIA,0.0,2024-02-29,357.5,0.05,2100,CE,NFO-OPT,NFO
49587,23206914,90652,COALINDIA24FEB357.5PE,COALINDIA,0.0,2024-02-29,357.5,0.05,2100,PE,NFO-OPT,NFO
49588,23207170,90653,COALINDIA24FEB360CE,COALINDIA,0.0,2024-02-29,360.0,0.05,2100,CE,NFO-OPT,NFO
49589,23207426,90654,COALINDIA24FEB360PE,COALINDIA,0.0,2024-02-29,360.0,0.05,2100,PE,NFO-OPT,NFO
49590,23207682,90655,COALINDIA24FEB362.5CE,COALINDIA,0.0,2024-02-29,362.5,0.05,2100,CE,NFO-OPT,NFO
49591,23207938,90656,COALINDIA24FEB362.5PE,COALINDIA,0.0,2024-02-29,362.5,0.05,2100,PE,NFO-OPT,NFO
49592,23208194,90657,COALINDIA24FEB365CE,COALINDIA,0.0,2024-02-29,365.0,0.05,2100,CE,NFO-OPT,NFO
49593,23208450,90658,COALINDIA24FEB365PE,COALINDIA,0.0,2024-02-29,365.0,0.05,2100,PE,NFO-OPT,NFO
49594,23208706,90659,COALINDIA24FEB367.5CE,COALINDIA,0.0,2024-02-29,367.5,0.05,2100,CE,NFO-OPT,NFO
49595,23208962,90660,COALINDIA24FEB367.5PE,COALINDIA,0.0,2024-02-29,367.5,0.05,2100,PE,NFO-OPT,NFO
49596,23209218,90661,COALINDIA24FEB370CE,COALINDIA,0.0,2024-02-29,370.0,0.05,2100,CE,NFO-OPT,NFO
49597,23211522,90670,COALINDIA24FEB370PE,COALINDIA,0.0,2024-02-29,370.0,0.05,2100,PE,NFO-OPT,NFO
49598,23211778,90671,COALINDIA24FEB372.5CE,COALINDIA,0.0,2024-02-29,372.5,0.05,2100,CE,NFO-OPT,NFO
49599,23212034,90672,COALINDIA24FEB372.5PE,COALINDIA,0.0,2024-02-29,372.5,0.05,2100,PE,NFO-OPT,NFO
49600,23212290,90673,COALINDIA24FEB375CE,COALINDIA,0.0,2024-02-29,375.0,0.05,2100,CE,NFO-OPT,NFO
49601,23212546,90674,COALINDIA24FEB375PE,COALINDIA,0.0,2024-02-29,375.0,0.05,2100,PE,NFO-OPT,NFO
49602,23212802,90675,COALINDIA24FEB377.5CE,COALINDIA,0.0,2024-02-29,377.5,0.05,2100,CE,NFO-OPT,NFO
49603,23213058,90676,COALINDIA24FEB377.5PE,COALINDIA,0.0,2024-02-29,377.5,0.05,2100,PE,NFO-OPT,NFO
49604,23213314,90677,COALINDIA24FEB380CE,COALINDIA,0.0,2024-02-29,380.0,0.05,2100,CE,NFO-OPT,NFO
49605,23213570,90678,COALINDIA24FEB380PE,COALINDIA,0.0,2024-02-29,380.0,0.05,2100,PE,NFO-OPT,NFO
49606,23213826,90679,COALINDIA24FEB382.5CE,COALINDIA,0.0,2024-02-29,382.5,0.05,2100,CE,NFO-OPT,NFO
49607,23214082,90680,COALINDIA24FEB382.5PE,COALINDIA,0.0,2024-02-29,382.5,0.05,2100,PE,NFO-OPT,NFO
49608,23244546,90799,COALINDIA24FEB385CE,COALINDIA,0.0,2024-02-29,385.0,0.05,2100,CE,NFO-OPT,NFO
49609,23244802,90800,COALINDIA24FEB385PE,COALINDIA,0.0,2024-02-29,385.0,0.05,2100,PE,NFO-OPT,NFO
49610,23245058,90801,COALINDIA24FEB387.5CE,COALINDIA,0.0,2024-02-29,387.5,0.05,2100,CE,NFO-OPT,NFO
49611,23245314,90802,COALINDIA24FEB387.5PE,COALINDIA,0.0,2024-02-29,387.5,0.05,2100,PE,NFO-OPT,NFO
49612,23245570,90803,COALINDIA24FEB390CE,COALINDIA,0.0,2024-02-29,390.0,0.05,2100,CE,NFO-OPT,NFO
49613,23245826,90804,COALINDIA24FEB390PE,COALINDIA,0.0,2024-02-29,390.0,0.05,2100,PE,NFO-OPT,NFO
49614,23246082,90805,COALINDIA24FEB392.5CE,COALINDIA,0.0,2024-02-29,392.5,0.05,2100,CE,NFO-OPT,NFO
49615,23246338,90806,COALINDIA24FEB392.5PE,COALINDIA,0.0,2024-02-29,392.5,0.05,2100,PE,NFO-OPT,NFO
49616,23246594,90807,COALINDIA24FEB395CE,COALINDIA,0.0,2024-02-29,395.0,0.05,2100,CE,NFO-OPT,NFO
49617,23246850,90808,COALINDIA24FEB395PE,COALINDIA,0.0,2024-02-29,395.0,0.05,2100,PE,NFO-OPT,NFO
49618,23247106,90809,COALINDIA24FEB397.5CE,COALINDIA,0.0,2024-02-29,397.5,0.05,2100,CE,NFO-OPT,NFO
49619,23247362,90810,COALINDIA24FEB397.5PE,COALINDIA,0.0,2024-02-29,397.5,0.05,2100,PE,NFO-OPT,NFO
49620,23247618,90811,COALINDIA24FEB400CE,COALINDIA,0.0,2024-02-29,400.0,0.05,2100,CE,NFO-OPT,NFO
49621,23247874,90812,COALINDIA24FEB400PE,COALINDIA,0.0,2024-02-29,400.0,0.05,2100,PE,NFO-OPT,NFO
49622,23248130,90813,COALINDIA24FEB402.5CE,COALINDIA,0.0,2024-02-29,402.5,0.05,2100,CE,NFO-OPT,NFO
49623,23248386,90814,COALINDIA24FEB402.5PE,COALINDIA,0.0,2024-02-29,402.5,0.05,2100,PE,NFO-OPT,NFO
49624,23248642,90815,COALINDIA24FEB405CE,COALINDIA,0.0,2024-02-29,405.0,0.05,2100,CE,NFO-OPT,NFO
49625,23248898,90816,COALINDIA24FEB405PE,COALINDIA,0.0,2024-02-29,405.0,0.05,2100,PE,NFO-OPT,NFO
49626,23249154,90817,COALINDIA24FEB407.5CE,COALINDIA,0.0,2024-02-29,407.5,0.05,2100,CE,NFO-OPT,NFO
49627,23249410,90818,COALINDIA24FEB407.5PE,COALINDIA,0.0,2024-02-29,407.5,0.05,2100,PE,NFO-OPT,NFO
49628,23249666,90819,COALINDIA24FEB410CE,COALINDIA,0.0,2024-02-29,410.0,0.05,2100,CE,NFO-OPT,NFO
49629,23249922,90820,COALINDIA24FEB410PE,COALINDIA,0.0,2024-02-29,410.0,0.05,2100,PE,NFO-OPT,NFO
49630,23250178,90821,COALINDIA24FEB412.5CE,COALINDIA,0.0,2024-02-29,412.5,0.05,2100,CE,NFO-OPT,NFO
49631,23250434,90822,COALINDIA24FEB412.5PE,COALINDIA,0.0,2024-02-29,412.5,0.05,2100,PE,NFO-OPT,NFO
49632,23250690,90823,COALINDIA24FEB415CE,COALINDIA,0.0,2024-02-29,415.0,0.05,2100,CE,NFO-OPT,NFO
49633,23250946,90824,COALINDIA24FEB415PE,COALINDIA,0.0,2024-02-29,415.0,0.05,2100,PE,NFO-OPT,NFO
49634,23251202,90825,COALINDIA24FEB417.5CE,COALINDIA,0.0,2024-02-29,417.5,0.05,2100,CE,NFO-OPT,NFO
49635,23251458,90826,COALINDIA24FEB417.5PE,COALINDIA,0.0,2024-02-29,417.5,0.05,2100,PE,NFO-OPT,NFO
49636,23251714,90827,COALINDIA24FEB420CE,COALINDIA,0.0,2024-02-29,420.0,0.05,2100,CE,NFO-OPT,NFO
49637,23251970,90828,COALINDIA24FEB420PE,COALINDIA,0.0,2024-02-29,420.0,0.05,2100,PE,NFO-OPT,NFO
49638,23252226,90829,COALINDIA24FEB422.5CE,COALINDIA,0.0,2024-02-29,422.5,0.05,2100,CE,NFO-OPT,NFO
49639,23252482,90830,COALINDIA24FEB422.5PE,COALINDIA,0.0,2024-02-29,422.5,0.05,2100,PE,NFO-OPT,NFO
49640,23252738,90831,COALINDIA24FEB425CE,COALINDIA,0.0,2024-02-29,425.0,0.05,2100,CE,NFO-OPT,NFO
49641,23252994,90832,COALINDIA24FEB425PE,COALINDIA,0.0,2024-02-29,425.0,0.05,2100,PE,NFO-OPT,NFO
49642,23253250,90833,COALINDIA24FEB427.5CE,COALINDIA,0.0,2024-02-29,427.5,0.05,2100,CE,NFO-OPT,NFO
49643,23253506,90834,COALINDIA24FEB427.5PE,COALINDIA,0.0,2024-02-29,427.5,0.05,2100,PE,NFO-OPT,NFO
49644,23253762,90835,COALINDIA24FEB430CE,COALINDIA,0.0,2024-02-29,430.0,0.05,2100,CE,NFO-OPT,NFO
49645,23254018,90836,COALINDIA24FEB430PE,COALINDIA,0.0,2024-02-29,430.0,0.05,2100,PE,NFO-OPT,NFO
49646,23254274,90837,COALINDIA24FEB432.5CE,COALINDIA,0.0,2024-02-29,432.5,0.05,2100,CE,NFO-OPT,NFO
49647,23254530,90838,COALINDIA24FEB432.5PE,COALINDIA,0.0,2024-02-29,432.5,0.05,2100,PE,NFO-OPT,NFO
49648,23254786,90839,COALINDIA24FEB435CE,COALINDIA,0.0,2024-02-29,435.0,0.05,2100,CE,NFO-OPT,NFO
49649,23255042,90840,COALINDIA24FEB435PE,COALINDIA,0.0,2024-02-29,435.0,0.05,2100,PE,NFO-OPT,NFO
49650,23255298,90841,COALINDIA24FEB437.5CE,COALINDIA,0.0,2024-02-29,437.5,0.05,2100,CE,NFO-OPT,NFO
49651,23255554,90842,COALINDIA24FEB437.5PE,COALINDIA,0.0,2024-02-29,437.5,0.05,2100,PE,NFO-OPT,NFO
49652,23255810,90843,COALINDIA24FEB440CE,COALINDIA,0.0,2024-02-29,440.0,0.05,2100,CE,NFO-OPT,NFO
49653,23256066,90844,COALINDIA24FEB440PE,COALINDIA,0.0,2024-02-29,440.0,0.05,2100,PE,NFO-OPT,NFO
49654,23256322,90845,COALINDIA24FEB442.5CE,COALINDIA,0.0,2024-02-29,442.5,0.05,2100,CE,NFO-OPT,NFO
49655,23256578,90846,COALINDIA24FEB442.5PE,COALINDIA,0.0,2024-02-29,442.5,0.05,2100,PE,NFO-OPT,NFO
49656,23256834,90847,COALINDIA24FEB445CE,COALINDIA,0.0,2024-02-29,445.0,0.05,2100,CE,NFO-OPT,NFO
49657,23257090,90848,COALINDIA24FEB445PE,COALINDIA,0.0,2024-02-29,445.0,0.05,2100,PE,NFO-OPT,NFO
49658,23257346,90849,COALINDIA24FEB447.5CE,COALINDIA,0.0,2024-02-29,447.5,0.05,2100,CE,NFO-OPT,NFO
49659,23257602,90850,COALINDIA24FEB447.5PE,COALINDIA,0.0,2024-02-29,447.5,0.05,2100,PE,NFO-OPT,NFO
49660,23257858,90851,COALINDIA24FEB450CE,COALINDIA,0.0,2024-02-29,450.0,0.05,2100,CE,NFO-OPT,NFO
49661,23258114,90852,COALINDIA24FEB450PE,COALINDIA,0.0,2024-02-29,450.0,0.05,2100,PE,NFO-OPT,NFO
49662,23258882,90855,COALINDIA24FEB455CE,COALINDIA,0.0,2024-02-29,455.0,0.05,2100,CE,NFO-OPT,NFO
49663,23259138,90856,COALINDIA24FEB455PE,COALINDIA,0.0,2024-02-29,455.0,0.05,2100,PE,NFO-OPT,NFO
49664,9313538,36381,COALINDIA24FEB460CE,COALINDIA,0.0,2024-02-29,460.0,0.05,2100,CE,NFO-OPT,NFO
49665,9313794,36382,COALINDIA24FEB460PE,COALINDIA,0.0,2024-02-29,460.0,0.05,2100,PE,NFO-OPT,NFO
49666,11126530,43463,COALINDIA24FEB465CE,COALINDIA,0.0,2024-02-29,465.0,0.05,2100,CE,NFO-OPT,NFO
49667,11126786,43464,COALINDIA24FEB465PE,COALINDIA,0.0,2024-02-29,465.0,0.05,2100,PE,NFO-OPT,NFO
49668,13430530,52463,COALINDIA24FEB470CE,COALINDIA,0.0,2024-02-29,470.0,0.05,2100,CE,NFO-OPT,NFO
49669,13430786,52464,COALINDIA24FEB470PE,COALINDIA,0.0,2024-02-29,470.0,0.05,2100,PE,NFO-OPT,NFO
49670,13431554,52467,COALINDIA24FEB475CE,COALINDIA,0.0,2024-02-29,475.0,0.05,2100,CE,NFO-OPT,NFO
49671,13431810,52468,COALINDIA24FEB475PE,COALINDIA,0.0,2024-02-29,475.0,0.05,2100,PE,NFO-OPT,NFO
49672,13432578,52471,COALINDIA24FEB480CE,COALINDIA,0.0,2024-02-29,480.0,0.05,2100,CE,NFO-OPT,NFO
49673,13432834,52472,COALINDIA24FEB480PE,COALINDIA,0.0,2024-02-29,480.0,0.05,2100,PE,NFO-OPT,NFO
49674,25305858,98851,COALINDIA24FEB485CE,COALINDIA,0.0,2024-02-29,485.0,0.05,2100,CE,NFO-OPT,NFO
49675,25342722,98995,COALINDIA24FEB485PE,COALINDIA,0.0,2024-02-29,485.0,0.05,2100,PE,NFO-OPT,NFO
49676,25355010,99043,COALINDIA24FEB490CE,COALINDIA,0.0,2024-02-29,490.0,0.05,2100,CE,NFO-OPT,NFO
49677,25370114,99102,COALINDIA24FEB490PE,COALINDIA,0.0,2024-02-29,490.0,0.05,2100,PE,NFO-OPT,NFO
49678,25370882,99105,COALINDIA24FEB495CE,COALINDIA,0.0,2024-02-29,495.0,0.05,2100,CE,NFO-OPT,NFO
49679,25371138,99106,COALINDIA24FEB495PE,COALINDIA,0.0,2024-02-29,495.0,0.05,2100,PE,NFO-OPT,NFO
49680,25386242,99165,COALINDIA24FEB500CE,COALINDIA,0.0,2024-02-29,500.0,0.05,2100,CE,NFO-OPT,NFO
49681,25394690,99198,COALINDIA24FEB500PE,COALINDIA,0.0,2024-02-29,500.0,0.05,2100,PE,NFO-OPT,NFO
49682,25445634,99397,COALINDIA24FEB510CE,COALINDIA,0.0,2024-02-29,510.0,0.05,2100,CE,NFO-OPT,NFO
49683,25445890,99398,COALINDIA24FEB510PE,COALINDIA,0.0,2024-02-29,510.0,0.05,2100,PE,NFO-OPT,NFO
49684,25511170,99653,COALINDIA24MAR320CE,COALINDIA,0.0,2024-03-28,320.0,0.05,2100,CE,NFO-OPT,NFO
49685,25511426,99654,COALINDIA24MAR320PE,COALINDIA,0.0,2024-03-28,320.0,0.05,2100,PE,NFO-OPT,NFO
49686,25511682,99655,COALINDIA24MAR322.5CE,COALINDIA,0.0,2024-03-28,322.5,0.05,2100,CE,NFO-OPT,NFO
49687,25511938,99656,COALINDIA24MAR322.5PE,COALINDIA,0.0,2024-03-28,322.5,0.05,2100,PE,NFO-OPT,NFO
49688,25512194,99657,COALINDIA24MAR325CE,COALINDIA,0.0,2024-03-28,325.0,0.05,2100,CE,NFO-OPT,NFO
49689,25512450,99658,COALINDIA24MAR325PE,COALINDIA,0.0,2024-03-28,325.0,0.05,2100,PE,NFO-OPT,NFO
49690,25512706,99659,COALINDIA24MAR327.5CE,COALINDIA,0.0,2024-03-28,327.5,0.05,2100,CE,NFO-OPT,NFO
49691,25512962,99660,COALINDIA24MAR327.5PE,COALINDIA,0.0,2024-03-28,327.5,0.05,2100,PE,NFO-OPT,NFO
49692,25513218,99661,COALINDIA24MAR330CE,COALINDIA,0.0,2024-03-28,330.0,0.05,2100,CE,NFO-OPT,NFO
49693,25513474,99662,COALINDIA24MAR330PE,COALINDIA,0.0,2024-03-28,330.0,0.05,2100,PE,NFO-OPT,NFO
49694,25513730,99663,COALINDIA24MAR332.5CE,COALINDIA,0.0,2024-03-28,332.5,0.05,2100,CE,NFO-OPT,NFO
49695,25513986,99664,COALINDIA24MAR332.5PE,COALINDIA,0.0,2024-03-28,332.5,0.05,2100,PE,NFO-OPT,NFO
49696,25514242,99665,COALINDIA24MAR335CE,COALINDIA,0.0,2024-03-28,335.0,0.05,2100,CE,NFO-OPT,NFO
49697,25514498,99666,COALINDIA24MAR335PE,COALINDIA,0.0,2024-03-28,335.0,0.05,2100,PE,NFO-OPT,NFO
49698,25514754,99667,COALINDIA24MAR337.5CE,COALINDIA,0.0,2024-03-28,337.5,0.05,2100,CE,NFO-OPT,NFO
49699,25515010,99668,COALINDIA24MAR337.5PE,COALINDIA,0.0,2024-03-28,337.5,0.05,2100,PE,NFO-OPT,NFO
49700,25515266,99669,COALINDIA24MAR340CE,COALINDIA,0.0,2024-03-28,340.0,0.05,2100,CE,NFO-OPT,NFO
49701,25515522,99670,COALINDIA24MAR340PE,COALINDIA,0.0,2024-03-28,340.0,0.05,2100,PE,NFO-OPT,NFO
49702,25515778,99671,COALINDIA24MAR342.5CE,COALINDIA,0.0,2024-03-28,342.5,0.05,2100,CE,NFO-OPT,NFO
49703,25516034,99672,COALINDIA24MAR342.5PE,COALINDIA,0.0,2024-03-28,342.5,0.05,2100,PE,NFO-OPT,NFO
49704,25516290,99673,COALINDIA24MAR345CE,COALINDIA,0.0,2024-03-28,345.0,0.05,2100,CE,NFO-OPT,NFO
49705,25516546,99674,COALINDIA24MAR345PE,COALINDIA,0.0,2024-03-28,345.0,0.05,2100,PE,NFO-OPT,NFO
49706,25516802,99675,COALINDIA24MAR347.5CE,COALINDIA,0.0,2024-03-28,347.5,0.05,2100,CE,NFO-OPT,NFO
49707,25517058,99676,COALINDIA24MAR347.5PE,COALINDIA,0.0,2024-03-28,347.5,0.05,2100,PE,NFO-OPT,NFO
49708,25517314,99677,COALINDIA24MAR350CE,COALINDIA,0.0,2024-03-28,350.0,0.05,2100,CE,NFO-OPT,NFO
49709,25517570,99678,COALINDIA24MAR350PE,COALINDIA,0.0,2024-03-28,350.0,0.05,2100,PE,NFO-OPT,NFO
49710,25517826,99679,COALINDIA24MAR352.5CE,COALINDIA,0.0,2024-03-28,352.5,0.05,2100,CE,NFO-OPT,NFO
49711,25518082,99680,COALINDIA24MAR352.5PE,COALINDIA,0.0,2024-03-28,352.5,0.05,2100,PE,NFO-OPT,NFO
49712,25518338,99681,COALINDIA24MAR355CE,COALINDIA,0.0,2024-03-28,355.0,0.05,2100,CE,NFO-OPT,NFO
49713,25518594,99682,COALINDIA24MAR355PE,COALINDIA,0.0,2024-03-28,355.0,0.05,2100,PE,NFO-OPT,NFO
49714,25518850,99683,COALINDIA24MAR357.5CE,COALINDIA,0.0,2024-03-28,357.5,0.05,2100,CE,NFO-OPT,NFO
49715,25519106,99684,COALINDIA24MAR357.5PE,COALINDIA,0.0,2024-03-28,357.5,0.05,2100,PE,NFO-OPT,NFO
49716,25519362,99685,COALINDIA24MAR360CE,COALINDIA,0.0,2024-03-28,360.0,0.05,2100,CE,NFO-OPT,NFO
49717,25519618,99686,COALINDIA24MAR360PE,COALINDIA,0.0,2024-03-28,360.0,0.05,2100,PE,NFO-OPT,NFO
49718,25519874,99687,COALINDIA24MAR362.5CE,COALINDIA,0.0,2024-03-28,362.5,0.05,2100,CE,NFO-OPT,NFO
49719,25520130,99688,COALINDIA24MAR362.5PE,COALINDIA,0.0,2024-03-28,362.5,0.05,2100,PE,NFO-OPT,NFO
49720,25543170,99778,COALINDIA24MAR365CE,COALINDIA,0.0,2024-03-28,365.0,0.05,2100,CE,NFO-OPT,NFO
49721,25543426,99779,COALINDIA24MAR365PE,COALINDIA,0.0,2024-03-28,365.0,0.05,2100,PE,NFO-OPT,NFO
49722,25543682,99780,COALINDIA24MAR367.5CE,COALINDIA,0.0,2024-03-28,367.5,0.05,2100,CE,NFO-OPT,NFO
49723,25543938,99781,COALINDIA24MAR367.5PE,COALINDIA,0.0,2024-03-28,367.5,0.05,2100,PE,NFO-OPT,NFO
49724,25603330,100013,COALINDIA24MAR370CE,COALINDIA,0.0,2024-03-28,370.0,0.05,2100,CE,NFO-OPT,NFO
49725,25603586,100014,COALINDIA24MAR370PE,COALINDIA,0.0,2024-03-28,370.0,0.05,2100,PE,NFO-OPT,NFO
49726,25604610,100018,COALINDIA24MAR372.5CE,COALINDIA,0.0,2024-03-28,372.5,0.05,2100,CE,NFO-OPT,NFO
49727,25604866,100019,COALINDIA24MAR372.5PE,COALINDIA,0.0,2024-03-28,372.5,0.05,2100,PE,NFO-OPT,NFO
49728,25634818,100136,COALINDIA24MAR375CE,COALINDIA,0.0,2024-03-28,375.0,0.05,2100,CE,NFO-OPT,NFO
49729,25635074,100137,COALINDIA24MAR375PE,COALINDIA,0.0,2024-03-28,375.0,0.05,2100,PE,NFO-OPT,NFO
49730,25635330,100138,COALINDIA24MAR377.5CE,COALINDIA,0.0,2024-03-28,377.5,0.05,2100,CE,NFO-OPT,NFO
49731,25635586,100139,COALINDIA24MAR377.5PE,COALINDIA,0.0,2024-03-28,377.5,0.05,2100,PE,NFO-OPT,NFO
49732,25680130,100313,COALINDIA24MAR380CE,COALINDIA,0.0,2024-03-28,380.0,0.05,2100,CE,NFO-OPT,NFO
49733,25680386,100314,COALINDIA24MAR380PE,COALINDIA,0.0,2024-03-28,380.0,0.05,2100,PE,NFO-OPT,NFO
49734,25680642,100315,COALINDIA24MAR382.5CE,COALINDIA,0.0,2024-03-28,382.5,0.05,2100,CE,NFO-OPT,NFO
49735,25680898,100316,COALINDIA24MAR382.5PE,COALINDIA,0.0,2024-03-28,382.5,0.05,2100,PE,NFO-OPT,NFO
49736,25681154,100317,COALINDIA24MAR385CE,COALINDIA,0.0,2024-03-28,385.0,0.05,2100,CE,NFO-OPT,NFO
49737,25681410,100318,COALINDIA24MAR385PE,COALINDIA,0.0,2024-03-28,385.0,0.05,2100,PE,NFO-OPT,NFO
49738,25681922,100320,COALINDIA24MAR387.5CE,COALINDIA,0.0,2024-03-28,387.5,0.05,2100,CE,NFO-OPT,NFO
49739,25682178,100321,COALINDIA24MAR387.5PE,COALINDIA,0.0,2024-03-28,387.5,0.05,2100,PE,NFO-OPT,NFO
49740,25703170,100403,COALINDIA24MAR390CE,COALINDIA,0.0,2024-03-28,390.0,0.05,2100,CE,NFO-OPT,NFO
49741,25703426,100404,COALINDIA24MAR390PE,COALINDIA,0.0,2024-03-28,390.0,0.05,2100,PE,NFO-OPT,NFO
49742,25703682,100405,COALINDIA24MAR392.5CE,COALINDIA,0.0,2024-03-28,392.5,0.05,2100,CE,NFO-OPT,NFO
49743,25703938,100406,COALINDIA24MAR392.5PE,COALINDIA,0.0,2024-03-28,392.5,0.05,2100,PE,NFO-OPT,NFO
49744,25704194,100407,COALINDIA24MAR395CE,COALINDIA,0.0,2024-03-28,395.0,0.05,2100,CE,NFO-OPT,NFO
49745,25704450,100408,COALINDIA24MAR395PE,COALINDIA,0.0,2024-03-28,395.0,0.05,2100,PE,NFO-OPT,NFO
49746,25705218,100411,COALINDIA24MAR397.5CE,COALINDIA,0.0,2024-03-28,397.5,0.05,2100,CE,NFO-OPT,NFO
49747,25705474,100412,COALINDIA24MAR397.5PE,COALINDIA,0.0,2024-03-28,397.5,0.05,2100,PE,NFO-OPT,NFO
49748,25705730,100413,COALINDIA24MAR400CE,COALINDIA,0.0,2024-03-28,400.0,0.05,2100,CE,NFO-OPT,NFO
49749,25705986,100414,COALINDIA24MAR400PE,COALINDIA,0.0,2024-03-28,400.0,0.05,2100,PE,NFO-OPT,NFO
49750,25706242,100415,COALINDIA24MAR402.5CE,COALINDIA,0.0,2024-03-28,402.5,0.05,2100,CE,NFO-OPT,NFO
49751,25706498,100416,COALINDIA24MAR402.5PE,COALINDIA,0.0,2024-03-28,402.5,0.05,2100,PE,NFO-OPT,NFO
49752,25747458,100576,COALINDIA24MAR405CE,COALINDIA,0.0,2024-03-28,405.0,0.05,2100,CE,NFO-OPT,NFO
49753,25747714,100577,COALINDIA24MAR405PE,COALINDIA,0.0,2024-03-28,405.0,0.05,2100,PE,NFO-OPT,NFO
49754,25747970,100578,COALINDIA24MAR407.5CE,COALINDIA,0.0,2024-03-28,407.5,0.05,2100,CE,NFO-OPT,NFO
49755,25748226,100579,COALINDIA24MAR407.5PE,COALINDIA,0.0,2024-03-28,407.5,0.05,2100,PE,NFO-OPT,NFO
49756,25748482,100580,COALINDIA24MAR410CE,COALINDIA,0.0,2024-03-28,410.0,0.05,2100,CE,NFO-OPT,NFO
49757,25748738,100581,COALINDIA24MAR410PE,COALINDIA,0.0,2024-03-28,410.0,0.05,2100,PE,NFO-OPT,NFO
49758,25750530,100588,COALINDIA24MAR412.5CE,COALINDIA,0.0,2024-03-28,412.5,0.05,2100,CE,NFO-OPT,NFO
49759,25750786,100589,COALINDIA24MAR412.5PE,COALINDIA,0.0,2024-03-28,412.5,0.05,2100,PE,NFO-OPT,NFO
49760,25753090,100598,COALINDIA24MAR415CE,COALINDIA,0.0,2024-03-28,415.0,0.05,2100,CE,NFO-OPT,NFO
49761,25753346,100599,COALINDIA24MAR415PE,COALINDIA,0.0,2024-03-28,415.0,0.05,2100,PE,NFO-OPT,NFO
49762,25755650,100608,COALINDIA24MAR417.5CE,COALINDIA,0.0,2024-03-28,417.5,0.05,2100,CE,NFO-OPT,NFO
49763,25755906,100609,COALINDIA24MAR417.5PE,COALINDIA,0.0,2024-03-28,417.5,0.05,2100,PE,NFO-OPT,NFO
49764,25758210,100618,COALINDIA24MAR420CE,COALINDIA,0.0,2024-03-28,420.0,0.05,2100,CE,NFO-OPT,NFO
49765,25758466,100619,COALINDIA24MAR420PE,COALINDIA,0.0,2024-03-28,420.0,0.05,2100,PE,NFO-OPT,NFO
49766,25759234,100622,COALINDIA24MAR422.5CE,COALINDIA,0.0,2024-03-28,422.5,0.05,2100,CE,NFO-OPT,NFO
49767,25759490,100623,COALINDIA24MAR422.5PE,COALINDIA,0.0,2024-03-28,422.5,0.05,2100,PE,NFO-OPT,NFO
49768,25759746,100624,COALINDIA24MAR425CE,COALINDIA,0.0,2024-03-28,425.0,0.05,2100,CE,NFO-OPT,NFO
49769,25760002,100625,COALINDIA24MAR425PE,COALINDIA,0.0,2024-03-28,425.0,0.05,2100,PE,NFO-OPT,NFO
49770,25760258,100626,COALINDIA24MAR427.5CE,COALINDIA,0.0,2024-03-28,427.5,0.05,2100,CE,NFO-OPT,NFO
49771,25760514,100627,COALINDIA24MAR427.5PE,COALINDIA,0.0,2024-03-28,427.5,0.05,2100,PE,NFO-OPT,NFO
49772,25760770,100628,COALINDIA24MAR430CE,COALINDIA,0.0,2024-03-28,430.0,0.05,2100,CE,NFO-OPT,NFO
49773,25761026,100629,COALINDIA24MAR430PE,COALINDIA,0.0,2024-03-28,430.0,0.05,2100,PE,NFO-OPT,NFO
49774,25761282,100630,COALINDIA24MAR432.5CE,COALINDIA,0.0,2024-03-28,432.5,0.05,2100,CE,NFO-OPT,NFO
49775,25761538,100631,COALINDIA24MAR432.5PE,COALINDIA,0.0,2024-03-28,432.5,0.05,2100,PE,NFO-OPT,NFO
49776,25761794,100632,COALINDIA24MAR435CE,COALINDIA,0.0,2024-03-28,435.0,0.05,2100,CE,NFO-OPT,NFO
49777,25762050,100633,COALINDIA24MAR435PE,COALINDIA,0.0,2024-03-28,435.0,0.05,2100,PE,NFO-OPT,NFO
49778,25762306,100634,COALINDIA24MAR437.5CE,COALINDIA,0.0,2024-03-28,437.5,0.05,2100,CE,NFO-OPT,NFO
49779,25762562,100635,COALINDIA24MAR437.5PE,COALINDIA,0.0,2024-03-28,437.5,0.05,2100,PE,NFO-OPT,NFO
49780,25762818,100636,COALINDIA24MAR440CE,COALINDIA,0.0,2024-03-28,440.0,0.05,2100,CE,NFO-OPT,NFO
49781,25763074,100637,COALINDIA24MAR440PE,COALINDIA,0.0,2024-03-28,440.0,0.05,2100,PE,NFO-OPT,NFO
